school.id,school.name,telephone,fax,email,principal,website,street,suburb,city,postal.address.1,postal.address.2,postal.address.3,postal.code,urban.area,school.type,definition,authority,gender.students,territorial.authority,regional.council,moe.local.office,education.region,general.electorate,maori.electorate,census.area.unit,ward,longitude ,latitude,decile,total.roll,european,maori,pacific.island,asian,MELAA,other,international.students
2077,Westbrook School,07 3476512,07 3476445,office@westbrook.school.nz,Keith Watkins,http://www.westbrook.school.nz,362 Malfroy Road,,Rotorua,362 Malfroy Road,Westbrook,Rotorua,3015,Main Urban Area,Contributing (Year 1-6),Not Applicable,State: Not integrated,Co-Educational,Rotorua District,Bay of Plenty Region,Rotorua,Central North,Rotorua,Waiariki,Pomare,South Ward,176.218723,-38.150609,4,552,336,179,17,15,5,0,0
2078,Western Heights Primary School (Rotorua),07 3488459,07 3488069,whpadmin@whp.school.nz,Brent Griffin,http://whp.school.nz.,Clayton Road,Western Heights,Rotorua,197 Clayton Road,Mangakakahi,Rotorua,3015,Main Urban Area,Contributing (Year 1-6),Not Applicable,State: Not integrated,Co-Educational,Rotorua District,Bay of Plenty Region,Rotorua,Central North,Rotorua,Waiariki,Western Heights,West Ward,176.213365,-38.130519,2,446,33,373,34,4,2,0,0
2079,Whakamarama School,07 5525204,07 5525203,office@whakamarama.school.nz,Susan Waitai,http://www.whakamarama.school.nz/,476 Whakamarama Road,,Whakamarama,476 Whakamarama Road,RD 6,Tauranga,3176,Rural Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Western Bay Of Plenty District,Bay of Plenty Region,Rotorua,Central North,Bay of Plenty,Waiariki,Minden,Kaimai Ward,175.994022,-37.717115,8,40,36,4,0,0,0,0,0
2080,Whakamaru School,07 8828872,07 8828822,principal@whakamaru.school.nz,Jillian Mcarthur,http://www.whakamaru.school.nz,Kaahu Road,Whakamaru,Mangakino,Kaahu Road,RD 1,Mangakino,3492,Rural Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Taupo District,Waikato Region,Rotorua,Central North,Taupo,Te Tai Hauauru,Marotiri,Mangakino-Pouakani Ward,175.80811,-38.426725,3,85,30,42,9,0,1,3,0
2081,Te Kura o Te Whakarewarewa,07 3483865,07 3494376,admin@whakarewarewa.school.nz,Hariata Tapiata,,Sala Street,Whakarewarewa,Rotorua,PO Box 6014,Whakarewarewa,Rotorua,3043,Main Urban Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Rotorua District,Bay of Plenty Region,Rotorua,Central North,Rotorua,Waiariki,Ngapuna,East Ward,176.264237,-38.15793,2,66,0,65,1,0,0,0,0
2082,Whakatane Intermediate,07 3086480,07 3085760,admin@wistecom.school.nz,Douglas Mclean,http://www.whakataneintermediateschool.com,James Street,,Whakatane,James Street,,Whakatane,3120,Secondary Urban Area,Intermediate (year 7 and 8),Not Applicable,State: Not integrated,Co-Educational,Whakatane District,Bay of Plenty Region,Rotorua,Central North,East Coast,Waiariki,Whakatane West,Whakatane-Ohope Ward,176.970426,-37.96122,4,511,223,269,3,10,4,2,0
2083,Whangamarino School,07 3624879,07 3624913,,Maxine Newton,http://www.whangamarino.school.nz,State Highway 33,,Rotorua,State Highway 33,RD 4,Rotorua,3074,Rural Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Rotorua District,Bay of Plenty Region,Rotorua,Central North,Rotorua,Waiariki,Tikitere,North Ward,176.344202,-38.026652,3,114,3,111,0,0,0,0,0
2084,Te Kura Mana Maori o Whangaparaoa,07 3253686,07 3253901,tihirau2@xtra.co.nz,Tuihana Pook,,11555 State Highway 35,Cape Runaway,Opotiki,11555 State Highway 35,RD 3,Opotiki,3199,Rural Area,Composite (Year 1-15),Designated Character School,State: Not integrated,Co-Educational,Opotiki District,Bay of Plenty Region,Rotorua,Central North,East Coast,Waiariki,Cape Runaway,Coast Ward,177.997526,-37.574774,1,65,1,63,1,0,0,0,0
2085,ACG Parnell College,09 3081666,09 3081668,parnellcollege@acgedu.com,Larne Edmeades,http://www.acgedu.com,39 George Street,Parnell,Auckland,PO Box 9825,Newmarket,Auckland,1149,Main Urban Area,Composite (Year 1-15),Not Applicable,Private: Fully Reg.,Co-Educational,Auckland,Auckland Region,Auckland South,Northern,Epsom,Tamaki Makaurau,Newmarket,Waitemata and Gulf Ward,174.778094,-36.863624,10,703,408,15,9,216,9,12,34
2086,Wharepapa South School,07 8722826,07 8722826,office@wharepapa.school.nz,Penelope O'Brien,http://www.wharepapa.school.nz,14 Wharepapa Road,,Te Awamutu,14 Wharepapa South Road,RD 7,Te Awamutu,3877,Rural Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Waipa District,Waikato Region,Hamilton,Central North,Taranaki-King Country,Te Tai Hauauru,Rotongata,Kakepuku Ward,175.534846,-38.142809,8,33,21,9,0,2,0,1,0
2087,Whatawhata School,07 8298820,07 8293036,office@whatawhata.school.nz,Matthew Stockton,,9 Kura Street,Whatawhata,Hamilton,9 Kura Street,RD 9,Hamilton,3289,Main Urban Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Waikato District,Waikato Region,Hamilton,Central North,Hamilton West,Hauraki-Waikato,Whatawhata,Newcastle Ward,175.15739,-37.792245,7,134,82,50,1,0,0,1,0
2088,Whenuakite School,07 8663860,07 8663823,admin@whenuakite.school.nz,James Marsden,,1055 State Highway 25,,Whitianga,1055 Tairua Whitianga Road,RD 1,Whitianga,3591,Rural Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Thames-Coromandel District,Waikato Region,Hamilton,Central North,Coromandel,Hauraki-Waikato,Te Rerenga,Coromandel Peninsula East Ward,175.777144,-36.914968,8,133,120,7,1,3,0,2,0
2089,Whitehall School,07 8278744,07 8278701,whitehall@whitehall.school.nz,Maree Herbert,,Brunskill Road,Whitehall,Cambridge,12A Brunskill Road,RD 4,Cambridge,3496,Rural Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Waipa District,Waikato Region,Hamilton,Central North,Waikato,Hauraki-Waikato,Karapiro,Maungatautari Ward,175.58436,-37.878321,10,8,5,3,0,0,0,0,0
2090,Whitikahu School,07 8244859,07 8244659,admin@whitikahu.schoolzone.net.nz,Patricia Wilson,http://www.whitikahu.school.nz,Whitikahu Road,Whitikahu,Taupiri,Whitikahu Road,RD 2,Taupiri,3792,Rural Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Waikato District,Waikato Region,Hamilton,Central North,Waikato,Hauraki-Waikato,Whitikahu,Hukanui-Waerenga Ward,175.345896,-37.611185,9,77,37,22,1,13,3,1,0
2091,Whitiora School,07 8395579,07 8340357,admin@whitiora.school.nz,Paul Cooper,,38 Willoughby Street,Whitiora,Hamilton,38 Willoughby Street,Whitiora,Hamilton,3200,Main Urban Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Hamilton City,Waikato Region,Hamilton,Central North,Hamilton West,Hauraki-Waikato,Hamilton Central,West Ward,175.270006,-37.779568,3,127,11,45,12,58,1,0,0
2092,Woodlands School (Opotiki),07 3157633,07 3157635,principal@woodlands.school.nz,Angela Main,,168 Dip Road,,Opotiki,168 Dip Road,RD 2,Opotiki,3198,Rural Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Opotiki District,Bay of Plenty Region,Rotorua,Central North,East Coast,Waiariki,Waiotahi,Waioeka-Waiotahi Ward,177.26289,-38.038819,3,107,39,62,4,2,0,0,0
2093,Woodstock School,07 8556686,07 8537056,frontoffice@woodstock.school.nz,Stephen Ostermann,http://www.woodstock.school.nz,Fairfield Road,Fairfield,Hamilton,Fairfield Road,Fairfield,Hamilton,3214,Main Urban Area,Contributing (Year 1-6),Not Applicable,State: Not integrated,Co-Educational,Hamilton City,Waikato Region,Hamilton,Central North,Hamilton East,Hauraki-Waikato,Chartwell,East Ward,175.274021,-37.769291,6,401,226,107,26,19,19,4,0
2094,Marian Catholic School (Hamilton),07 8567515,07 8562766,principal@marian.school.nz,John Coulam,http://www.marian.school.nz,Firth Street,Hamilton East,Hamilton,PO Box 4244,Hamilton East,Hamilton,3247,Main Urban Area,Full Primary (Year 1-8),Not Applicable,State: Integrated,Co-Educational,Hamilton City,Waikato Region,Hamilton,Central North,Hamilton East,Hauraki-Waikato,Hamilton East,East Ward,175.294976,-37.790817,7,609,333,73,47,124,23,2,7
2095,Kaponga School,06 7646693,06 7646697,admin@kaponga.schoolzone.net.nz,Shane Downs,,30 Egmont Street,Kaponga,Hawera,30 Egmont Street,RD 29,Kaponga,4642,Rural Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,South Taranaki District,Taranaki Region,Whanganui,Central South,Whanganui,Te Tai Hauauru,Kaponga,Eltham Ward,174.149382,-39.426188,4,110,85,24,0,0,0,1,0
2096,Crawshaw School,07 8491565,07 8491565,principal@crawshaw.school.nz,Jillian Littlewood,,Crawshaw Drive,Nawton,Hamilton,Crawshaw Drive,Nawton,Hamilton,3200,Main Urban Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Hamilton City,Waikato Region,Hamilton,Central North,Hamilton West,Hauraki-Waikato,Crawshaw,West Ward,175.232246,-37.773918,1,278,46,212,15,4,1,0,0
2097,Manaia School (Taranaki),06 2748283,06 2748257,manaia@xtra.co.nz,Allan Forsyth,,Karaka Street,,Manaia,36 Karaka Street,,Manaia,4612,Minor Urban Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,South Taranaki District,Taranaki Region,Whanganui,Central South,Whanganui,Te Tai Hauauru,Manaia,Egmont Plains Ward,174.122349,-39.546763,4,122,51,64,4,2,0,1,0
2098,Matapu School,06 2726764,06 2726764,admin@matapu.schoolzone.net.nz,Ricky Whalley,http://www.matapu.schoolzone.net.nz,495 Hastings Road,,Hawera,495 Hastings Road,RD 15,Hawera,4675,Rural Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,South Taranaki District,Taranaki Region,Whanganui,Central South,Whanganui,Te Tai Hauauru,Mangatoki-Moeroa,Eltham Ward,174.226578,-39.4785,7,111,67,42,1,0,0,1,0
2099,Trentham School,04 5286485,04 5288712,admin@trentham.school.nz,Suzanne Su'a,http://www.trentham.school.nz,Moonshine Road,Trentham,Upper Hutt,Moonshine Road,Trentham,Upper Hutt,5018,Main Urban Area,Contributing (Year 1-6),Not Applicable,State: Not integrated,Co-Educational,Upper Hutt City,Wellington Region,Wellington,Central South,Rimutaka,Ikaroa-Rawhiti,Moonshine,Area Outside Ward,175.044609,-41.128853,4,365,170,89,47,40,19,0,0
2100,Koraunui School,04 9399707,04 9399708,barbara.hay@koraunui.school.nz,Barbara Hay,,17 Kairimu Street,Stokes Valley,Lower Hutt,17 Kairimu Street,Stokes Valley,Lower Hutt,5019,Main Urban Area,Contributing (Year 1-6),Not Applicable,State: Not integrated,Co-Educational,Lower Hutt City,Wellington Region,Wellington,Central South,Rimutaka,Ikaroa-Rawhiti,Manuka,Northern Ward,174.984834,-41.180556,4,315,115,131,42,22,5,0,0
2101,Tautoro School,09 4011486,09 4011486,tautoro@tautoro.schoolzone.net.nz,Jane Lindsay,,Mangakahia Road,,Kaikohe,Mangakahia Road,RD 1,Kaikohe,474,Rural Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Far North District,Northland Region,Whangarei,Northern,Northland,Te Tai Tokerau,Ngapuhi-Kaikou,Western Ward,173.840181,-35.472795,1,99,0,95,2,2,0,0,0
2102,Maromaku School,09 4334818,09 4334792,maromaku@xtra.co.nz,Deborah Lynch,,School Road,,Kawakawa,Maromaku School Road,RD 1,Kawakawa,281,Rural Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Far North District,Northland Region,Whangarei,Northern,Northland,Te Tai Tokerau,Pokere-Waihaha,Eastern Ward,174.105014,-35.486614,3,53,17,35,0,0,1,0,0
2103,Moerewa School,09 4041251,09 4040957,office@moerewa.school.nz,Keri Milne-Ihimaera,http://www.moerewa.school.nz,Otiria Road,,Moerewa,70 Otiria Road,,Moerewa,211,Minor Urban Area,Composite (Year 1-10),Not Applicable,State: Not integrated,Co-Educational,Far North District,Northland Region,Whangarei,Northern,Northland,Te Tai Tokerau,Moerewa,Eastern Ward,174.020923,-35.388255,1,198,3,191,4,0,0,0,0
2104,TKKM o Taumarere,09 4040630,09 4040639,admin@taumarere.school.nz,Charlotte Fairburn,,1-6 Station Road,,Moerewa,PO Box 116,,Kawakawa,243,Minor Urban Area,Composite (Year 1-15),Kura Kaupapa Maori,State: Not integrated,Co-Educational,Far North District,Northland Region,Whangarei,Northern,Northland,Te Tai Tokerau,Moerewa,Eastern Ward,174.020923,-35.388255,1,101,0,101,0,0,0,0,0
2105,Awahono School - Grey Valley,03 7323713,03 7323684,admin@awahono.school.nz,Vanessa Wallace,,20 Napoleon Street,,Ahaura,Counter Delivery,Ahaura Postcentre,Ahaura,7843,Rural Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Grey District,West Coast Region,Nelson,Southern,West Coast-Tasman,Te Tai Tonga,Ahaura,Eastern Ward,171.538323,-42.347645,4,85,72,10,3,0,0,0,0
2106,Paparoa Range School,03 7625740,03 7625097,principal@paparoarange.school.nz,Mary Pupich,http://www.paparoarange.school.nz,Herald Street,,Dobson,Herald Street,Dobson,Greymouth,7805,Rural Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Grey District,West Coast Region,Nelson,Southern,West Coast-Tasman,Te Tai Tonga,Dobson,Eastern Ward,171.311416,-42.452051,3,108,93,14,0,0,1,0,0
2107,Geraldine Primary School,03 6938208,03 6939121,gps.office@xtra.co.nz,Lindsay Robertson,http://www.geraldineprimary.school.nz,Wilson Street,,Geraldine,73 Wilson Street,,Geraldine,7930,Minor Urban Area,Contributing (Year 1-6),Not Applicable,State: Not integrated,Co-Educational,Timaru District,Canterbury Region,Christchurch,Southern,Waitaki,Te Tai Tonga,Geraldine,Geraldine Ward,171.238869,-44.096904,8,331,302,17,3,7,1,1,0
2108,Winchester Rural School,03 6159436,03 6159476,office@winchesterrural.school.nz,Andrena Norrish,http://www.winchesterrural.school.nz,Rise Road,,Winchester,PO Box 95,,Winchester,7958,Rural Area,Contributing (Year 1-6),Not Applicable,State: Not integrated,Co-Educational,Timaru District,Canterbury Region,Christchurch,Southern,Rangitata,Te Tai Tonga,Winchester,Pleasant Point-Temuka Ward,171.278444,-44.190016,5,126,102,18,0,4,2,0,0
2109,Temuka Primary School,03 6157178,03 6156942,office@temukaprimary.school.nz,Grant Willocks,http://www.temukaprimary.school.nz,9 Hayhurst Street,,Temuka,9 Hayhurst Street,,Temuka,7920,Minor Urban Area,Contributing (Year 1-6),Not Applicable,State: Not integrated,Co-Educational,Timaru District,Canterbury Region,Christchurch,Southern,Rangitata,Te Tai Tonga,Temuka,Pleasant Point-Temuka Ward,171.287009,-44.246338,5,233,191,36,3,2,0,1,0
2110,Oceanview Heights School,03 6879235,03 6883367,cwelch@ovh.schoolzone.net.nz,Jennifer Langley,http://www.oceanviewheights.school.nz,241 Selwyn Street,Marchwiel,Timaru,241 Selwyn Street,Marchwiel,Timaru,7910,Secondary Urban Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Timaru District,Canterbury Region,Christchurch,Southern,Rangitata,Te Tai Tonga,Marchwiel,Timaru Ward,171.230889,-44.379586,2,84,58,16,8,1,1,0,0
2111,Grantlea Downs School,03 6847706,03 6843157,office@grantleadowns.school.nz,David Hawkey,http://www.grantleadowns.school.nz,65 Grants Road,,Timaru,65 Grants Road,Marchwiel,Timaru,7910,Secondary Urban Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Timaru District,Canterbury Region,Christchurch,Southern,Rangitata,Te Tai Tonga,Marchwiel,Timaru Ward,171.23555,-44.374413,4,361,254,80,3,17,1,1,5
2112,Barton Rural School,03 6884709,03 6847592,office@bartonrural.school.nz,Steve ZONNEVYLLE,http://www.bartonrural.school.nz/,Fairview Road,,Timaru,Fairview Road,RD 2,Timaru,7972,Secondary Urban Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Timaru District,Canterbury Region,Christchurch,Southern,Waitaki,Te Tai Tonga,Fairview-Scarborough,Timaru Ward,171.171641,-44.409968,8,135,123,5,0,5,1,1,0
2113,Bluestone School,03 6843706,03 6848192,admin@bluestone.school.nz,Ian Poulter,http://www.bluestone.school.nz,Raymond Street,West End,Timaru,46 Raymond Street,West End,Timaru,7910,Secondary Urban Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Timaru District,Canterbury Region,Christchurch,Southern,Rangitata,Te Tai Tonga,Fraser Park,Timaru Ward,171.226401,-44.398394,5,559,475,58,9,10,6,1,0
2114,Beaconsfield School,03 6864819,03 6864806,office@beaconsfield.schoolzone.net.nz,Wayne Facer,http://www.beaconsfield.school.nz,"40 Guscott Road, RD 2",,Timaru,Guscott Road,RD 2,Timaru,7972,Rural Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Timaru District,Canterbury Region,Christchurch,Southern,Waitaki,Te Tai Tonga,Levels,Timaru Ward,171.129721,-44.434274,8,125,116,5,1,0,2,1,0
2115,Timaru South School,03 6843704,03 6885215,office@timarusouth.school.nz,Michael Hogan,http://www.timarusouth.school.nz,44 Queen Street,Parkside,Timaru,44 Queen Street,Parkside,Timaru,7910,Secondary Urban Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Timaru District,Canterbury Region,Christchurch,Southern,Rangitata,Te Tai Tonga,Timaru Gardens,Timaru Ward,171.249852,-44.408494,3,223,169,28,15,0,4,5,2
2116,New River Primary,03 2110035,03 2186719,principal@newriver.school.nz,Elaine Mccambridge,,117 Elizabeth Street,Kew,Invercargill,117 Elizabeth Street,Strathern,Invercargill,9812,Main Urban Area,Contributing (Year 1-6),Not Applicable,State: Not integrated,Co-Educational,Invercargill City,Southland Region,Invercargill,Southern,Invercargill,Te Tai Tonga,Appleby-Kew,Area Outside Ward,168.358134,-46.434733,2,178,97,59,21,1,0,0,0
2117,Fernworth Primary School,03 2169659,03 2163254,office@fernworthprimary.school.nz,Anne Walker,,288 Pomona Street,Strathern,Invercargill,288 Pomona Street,Strathern,Invercargill,9812,Main Urban Area,Contributing (Year 1-6),Not Applicable,State: Not integrated,Co-Educational,Invercargill City,Southland Region,Invercargill,Southern,Invercargill,Te Tai Tonga,Strathern,Area Outside Ward,168.369934,-46.431565,2,379,247,108,14,5,3,2,0
2118,Newfield Park School,03 2169601,03 2160325,adminlyn@newfieldpark.school.nz,Sonya Carey,,82 Wilfrid Street,Newfield,Invercargill,82 Wilfrid Street,Newfield,Invercargill,9812,Main Urban Area,Contributing (Year 1-6),Not Applicable,State: Not integrated,Co-Educational,Invercargill City,Southland Region,Invercargill,Southern,Invercargill,Te Tai Tonga,Newfield-Rockdale,Area Outside Ward,168.380426,-46.420663,2,279,160,104,12,2,0,1,0
2119,Donovan Primary School,03 2159664,03 2159937,office@donovanprimary.ac.nz,Peter Hopwood,http://www.donovanprimary.ac.nz,200 Drury Lane,Waikiwi,Invercargill,200 Drury Lane,Grasmere,Invercargill,9810,Main Urban Area,Contributing (Year 1-6),Not Applicable,State: Not integrated,Co-Educational,Invercargill City,Southland Region,Invercargill,Southern,Invercargill,Te Tai Tonga,Grasmere,Area Outside Ward,168.340598,-46.378938,5,317,247,61,5,1,0,3,0
2120,Bluff Community School,03 2128523,03 2128049,principal@bluff.school.nz,Alison Cook,,Bradshaw Street,,Bluff,39 Bradshaw Street,,Bluff,9814,Minor Urban Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Invercargill City,Southland Region,Invercargill,Southern,Invercargill,Te Tai Tonga,Bluff,Area Outside Ward,168.344271,-46.602393,2,128,35,84,8,0,0,1,0
2123,Lake Brunner School,03 7380021,03 7380321,office@lakebrunner.school.nz,Susan Gibson,http://www.lakebrunner.school.nz,Ahau Street,,Moana,PO Box 24,,Moana,7845,Rural Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,Grey District,West Coast Region,Nelson,Southern,West Coast-Tasman,Te Tai Tonga,Lake Brunner,Eastern Ward,171.480758,-42.575978,6,61,48,11,1,1,0,0,0
2126,Jean Seabrook Memorial School,03 3815383,03 3815385,,,,68 London Street,Richmond,Christchurch,68 London Street,Richmond,Christchurch,8013,Main Urban Area,Full Primary (Year 1-8),Sch. for Learning/Social Difficulties,Private: Fully Reg.,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Southern,Christchurch Central,Te Tai Tonga,Richmond South,Hagley-Ferrymead Ward,172.654832,-43.520244,8,24,21,2,0,0,1,0,0
2150,Ahititi School,06 7525890,09 9749736,ahititi.office@gmail.com,Darrielle Richardson,,State Highway 3,Ahititi,Urenui,3252 Mokau Road,RD 48,Urenui,4378,Rural Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,New Plymouth District,Taranaki Region,Whanganui,Central South,Taranaki-King Country,Te Tai Hauauru,Okoki-Okau,North Ward,174.606773,-38.858379,3,23,15,8,0,0,0,0,0
2152,Auroa School,06 2745629,06 2745629,office@auroa.schoolzone.net.nz,Heath Chittenden,,Auroa Road,,Hawera,Auroa Road,RD 28,Hawera,4678,Rural Area,Full Primary (Year 1-8),Not Applicable,State: Not integrated,Co-Educational,South Taranaki District,Taranaki Region,Whanganui,Central South,Whanganui,Te Tai Hauauru,Kapuni,Egmont Plains Ward,174.044591,-39.483051,8,154,121,30,1,0,1,1,0
